time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,shortwave_radiation_sum,sunshine_duration,weather_code,target
2019-01-01,21.8,6.5,14.3,20.9,4.3,94,39,68,4.9,11.4,307,0.0,0.0,0.0,0.0,13.81,35717.66,0,21.7
2019-01-02,22.6,8.0,14.6,21.7,6.0,95,41,71,6.4,9.8,43,0.0,0.0,0.0,0.0,13.72,35757.15,0,21.2
2019-01-03,22.6,7.8,14.6,21.2,6.2,97,41,73,6.5,13.4,292,0.0,0.0,0.0,0.0,13.86,35797.77,0,21.6
2019-01-04,22.2,8.0,14.7,21.6,6.1,96,35,69,5.8,10.3,327,0.0,0.0,0.0,0.0,13.65,33561.61,3,21.5
2019-01-05,23.4,9.9,16.0,21.5,8.2,86,42,66,7.9,16.6,85,0.0,0.0,0.0,0.0,13.27,33308.56,3,23.3
2019-01-06,23.2,12.2,16.8,23.3,10.5,85,49,68,9.9,18.8,73,1.2,1.2,0.0,6.0,12.15,35925.41,51,19.1
2019-01-07,21.2,10.5,15.2,19.1,9.6,97,48,77,9.7,19.2,340,0.0,0.0,0.0,0.0,13.62,35969.53,0,19.6
2019-01-08,21.5,10.2,14.9,19.6,8.9,93,41,71,6.4,15.0,297,0.0,0.0,0.0,0.0,13.97,36000.0,0,18.3
2019-01-09,20.8,8.7,13.8,18.3,7.1,93,42,70,8.2,17.7,290,0.0,0.0,0.0,0.0,14.25,36000.0,0,18.9
2019-01-10,20.7,7.8,14.3,18.9,6.1,92,38,64,5.1,12.3,300,0.0,0.0,0.0,0.0,14.48,36000.0,0,20.0
2019-01-11,20.9,7.6,13.6,20.0,5.6,94,40,69,6.7,9.8,34,0.0,0.0,0.0,0.0,14.39,36000.0,3,20.8
2019-01-12,21.5,8.1,14.1,20.8,5.7,93,42,70,6.3,9.8,56,0.0,0.0,0.0,0.0,14.34,36000.0,2,22.1
2019-01-13,23.1,9.8,15.4,22.1,8.3,93,45,72,5.7,13.2,25,0.0,0.0,0.0,0.0,14.11,36000.0,0,19.6
2019-01-14,22.5,10.6,15.3,19.6,8.6,94,33,64,10.6,20.1,300,0.0,0.0,0.0,0.0,14.8,36000.0,0,16.2
2019-01-15,19.2,7.6,12.4,16.2,4.1,72,34,55,7.1,15.0,273,0.0,0.0,0.0,0.0,14.11,36000.0,3,19.0
2019-01-16,20.5,5.7,13.1,19.0,3.4,92,35,62,5.8,8.3,314,0.0,0.0,0.0,0.0,14.89,36000.0,2,20.2
2019-01-17,22.0,7.3,13.5,20.2,4.9,92,36,68,6.6,12.5,335,0.0,0.0,0.0,0.0,14.97,36000.0,0,20.6
2019-01-18,22.2,7.4,13.9,20.6,5.5,93,38,71,6.4,13.6,299,0.0,0.0,0.0,0.0,15.25,36000.0,0,21.9
2019-01-19,23.1,7.6,14.3,21.9,5.7,95,37,72,6.9,10.5,281,0.0,0.0,0.0,0.0,15.04,36000.0,2,24.9
2019-01-20,25.1,8.2,16.4,24.9,6.6,93,40,68,6.4,9.2,226,0.0,0.0,0.0,0.0,15.07,36000.0,0,25.6
2019-01-21,27.5,10.1,18.4,25.6,8.8,93,34,62,10.9,18.3,115,0.0,0.0,0.0,0.0,14.98,35663.5,2,22.9
2019-01-22,24.5,14.6,18.6,22.9,12.6,78,42,64,10.4,28.9,61,0.2,0.2,0.0,1.0,12.14,34346.91,51,24.0
2019-01-23,22.9,14.4,17.6,24.0,13.9,93,60,79,7.4,15.4,63,1.1,1.1,0.0,6.0,12.35,34854.15,51,22.9
2019-01-24,23.1,12.9,17.3,22.9,12.7,97,49,78,5.0,13.4,51,0.0,0.0,0.0,0.0,14.46,36000.0,1,21.3
2019-01-25,20.8,13.1,16.0,21.3,12.6,97,67,85,10.4,22.4,54,7.9,7.9,0.0,11.0,10.26,27381.62,61,19.0
2019-01-26,20.3,11.3,14.7,19.0,10.7,99,50,82,6.5,15.0,342,0.0,0.0,0.0,0.0,11.14,30941.06,3,18.2
2019-01-27,20.1,10.0,14.1,18.2,8.1,85,42,66,7.8,17.0,311,0.0,0.0,0.0,0.0,15.73,36000.0,1,16.4
2019-01-28,19.0,7.6,12.5,16.4,5.1,86,36,62,8.4,16.6,296,0.0,0.0,0.0,0.0,16.44,36157.12,0,16.3
2019-01-29,19.2,7.3,12.3,16.3,4.3,77,33,58,8.9,19.0,284,0.0,0.0,0.0,0.0,16.74,36143.35,0,19.1
2019-01-30,20.7,6.4,13.4,19.1,4.1,86,36,61,5.7,12.5,277,0.0,0.0,0.0,0.0,16.49,36128.94,3,19.4
2019-01-31,21.4,9.4,15.2,19.4,7.5,84,43,64,7.4,16.8,98,0.1,0.1,0.0,1.0,14.06,36000.0,51,25.1
2019-02-01,25.3,11.9,17.9,25.1,10.6,85,41,64,6.5,14.1,88,0.0,0.0,0.0,0.0,16.25,36000.0,3,24.1
2019-02-02,24.4,12.0,17.7,24.1,11.2,93,44,71,6.0,12.1,346,0.0,0.0,0.0,0.0,15.73,36000.0,1,23.5
2019-02-03,23.6,11.6,16.6,23.5,10.8,96,48,74,5.7,13.0,326,0.0,0.0,0.0,0.0,16.61,36065.24,0,23.8
2019-02-04,24.4,10.0,16.5,23.8,8.8,94,41,70,6.0,13.0,327,0.0,0.0,0.0,0.0,16.65,36047.9,3,26.3
2019-02-05,25.8,12.4,18.2,26.3,11.7,93,50,74,5.0,11.9,56,0.0,0.0,0.0,0.0,13.99,33163.4,3,27.2
2019-02-06,26.8,14.5,20.3,27.2,14.7,97,47,73,9.8,17.7,81,0.0,0.0,0.0,0.0,14.09,35643.04,3,24.8
2019-02-07,24.8,16.5,19.7,24.8,16.2,93,53,77,15.1,34.7,99,4.4,4.4,0.0,12.0,11.45,32404.22,53,23.4
2019-02-08,23.2,13.3,17.6,23.4,10.9,100,35,67,10.7,17.9,309,1.3,1.3,0.0,1.0,17.48,36241.77,61,17.6
2019-02-09,20.3,10.9,14.8,17.6,8.6,84,32,57,10.0,21.0,302,0.0,0.0,0.0,0.0,17.99,36489.11,0,20.2
2019-02-10,21.4,8.1,14.5,20.2,5.7,87,36,63,5.8,13.0,305,0.0,0.0,0.0,0.0,17.8,36734.71,3,20.5
2019-02-11,21.6,8.6,14.8,20.5,6.6,93,37,67,5.8,9.2,359,0.0,0.0,0.0,0.0,16.52,36711.71,3,24.4
2019-02-12,23.9,10.4,16.3,24.4,8.9,87,37,65,5.7,10.7,43,0.0,0.0,0.0,0.0,17.85,36511.54,3,26.3
2019-02-13,25.8,11.1,17.7,26.3,10.0,94,38,68,5.5,8.1,73,0.0,0.0,0.0,0.0,16.51,35112.52,3,22.8
2019-02-14,21.8,13.7,17.8,22.8,13.0,93,60,81,8.6,24.4,88,5.5,5.5,0.0,9.0,7.69,8218.65,61,25.3
2019-02-15,24.5,15.6,19.0,25.3,15.3,96,58,84,13.0,27.1,97,10.4,10.4,0.0,17.0,11.69,24812.11,61,22.1
2019-02-16,23.3,13.4,17.7,22.1,12.9,100,39,73,11.2,21.9,299,0.0,0.0,0.0,0.0,18.54,36851.93,3,21.6
2019-02-17,22.9,11.4,16.4,21.6,9.9,87,39,66,9.5,19.9,284,0.0,0.0,0.0,0.0,18.86,37089.25,3,25.6
2019-02-18,25.6,11.6,18.1,25.6,10.3,93,39,66,6.5,14.3,228,0.0,0.0,0.0,0.0,16.96,36955.37,3,28.4
2019-02-19,27.9,15.4,20.9,28.4,14.1,78,38,58,7.4,13.2,301,0.2,0.2,0.0,1.0,17.86,36770.08,51,30.5
2019-02-20,28.4,14.8,20.9,30.5,14.7,93,42,72,7.4,13.2,68,0.0,0.0,0.0,0.0,15.52,30793.39,3,30.5
2019-02-21,28.5,15.6,21.9,30.5,16.1,94,54,72,10.0,21.0,82,0.7,0.7,0.0,2.0,15.9,37238.96,53,31.3
2019-02-22,29.5,17.0,23.0,31.3,17.0,93,49,69,10.9,19.5,326,0.1,0.1,0.0,1.0,18.06,37471.88,51,21.4
2019-02-23,24.6,14.4,19.1,21.4,12.8,78,27,54,11.4,23.0,302,0.0,0.0,0.0,0.0,18.22,35361.9,3,20.9
2019-02-24,22.6,11.1,17.1,20.9,9.8,91,41,64,8.2,21.7,320,0.2,0.2,0.0,1.0,12.07,25523.47,51,27.2
2019-02-25,26.5,11.5,19.2,27.2,10.4,94,32,61,6.5,13.6,67,0.0,0.0,0.0,0.0,18.57,37906.7,1,26.5
2019-02-26,27.6,14.4,19.5,26.5,13.2,84,34,62,10.9,24.2,69,3.0,3.0,0.0,4.0,17.18,38134.39,61,23.4
2019-02-27,23.0,14.5,17.9,23.4,12.5,88,48,66,11.5,21.0,11,0.3,0.3,0.0,1.0,17.43,37061.45,51,20.6
2019-02-28,22.7,11.6,16.3,20.6,10.7,97,26,63,9.4,19.2,327,0.1,0.1,0.0,1.0,20.68,39317.59,51,22.3
2019-03-01,24.0,9.2,16.5,22.3,7.5,91,28,58,7.9,17.4,326,0.0,0.0,0.0,0.0,20.61,39526.76,2,22.6
2019-03-02,24.1,11.0,17.6,22.6,9.7,92,37,61,6.1,12.3,76,0.3,0.3,0.0,2.0,12.93,23884.27,51,22.2
2019-03-03,22.2,14.2,17.6,22.2,13.2,94,63,79,9.4,19.7,74,5.3,5.3,0.0,15.0,13.14,31714.5,61,27.8
2019-03-04,26.1,14.1,19.7,27.8,14.5,98,43,73,6.2,13.2,2,0.1,0.1,0.0,1.0,18.29,35375.53,51,25.7
2019-03-05,25.8,14.4,20.2,25.7,14.5,93,39,64,8.7,17.7,337,0.0,0.0,0.0,0.0,17.41,39796.32,1,24.2
2019-03-06,25.8,13.4,19.3,24.2,12.1,78,28,51,11.0,21.5,316,0.0,0.0,0.0,0.0,21.26,40095.68,0,26.9
2019-03-07,27.2,12.0,19.8,26.9,10.7,79,28,52,6.6,13.9,300,0.0,0.0,0.0,0.0,21.3,40138.48,0,28.4
2019-03-08,29.0,14.1,21.1,28.4,12.8,78,24,51,7.3,13.6,357,0.0,0.0,0.0,0.0,21.32,40180.38,0,31.2
2019-03-09,29.6,15.7,22.8,31.2,15.1,73,33,52,7.6,14.1,28,0.0,0.0,0.0,0.0,20.44,40163.65,2,30.2
2019-03-10,29.2,16.8,22.6,30.2,16.0,76,32,52,6.4,12.8,357,0.0,0.0,0.0,0.0,21.18,40403.71,0,29.6
2019-03-11,30.8,17.4,23.9,29.6,15.9,58,31,45,10.3,21.5,98,0.0,0.0,0.0,0.0,17.03,37708.95,3,32.4
2019-03-12,32.0,16.7,24.4,32.4,16.6,80,23,48,7.4,16.3,348,0.0,0.0,0.0,0.0,20.99,39602.54,3,31.5
2019-03-13,31.0,17.3,24.1,31.5,17.0,78,27,46,9.0,15.4,14,0.0,0.0,0.0,0.0,20.44,40355.1,3,29.6
2019-03-14,29.2,18.4,23.7,29.6,17.5,69,40,52,10.2,19.0,60,1.0,1.0,0.0,4.0,17.58,38984.83,53,29.5
2019-03-15,30.0,17.9,23.6,29.5,16.4,70,28,46,9.9,17.2,348,0.0,0.0,0.0,0.0,19.91,39730.6,3,27.6
2019-03-16,28.9,15.1,21.6,27.6,14.2,77,21,44,9.0,19.2,309,0.0,0.0,0.0,0.0,22.66,40819.71,3,29.8
2019-03-17,29.6,14.8,22.2,29.8,13.0,69,26,46,7.5,13.4,352,0.0,0.0,0.0,0.0,20.42,40293.17,3,29.6
2019-03-18,30.5,14.9,22.5,29.6,14.0,84,21,48,7.9,16.8,314,0.0,0.0,0.0,0.0,22.8,41044.61,1,30.9
2019-03-19,31.5,14.8,23.9,30.9,14.1,79,23,43,8.4,17.7,274,0.0,0.0,0.0,0.0,22.54,41029.5,0,33.4
2019-03-20,33.5,17.1,25.7,33.4,16.4,68,18,39,8.9,19.0,127,0.0,0.0,0.0,0.0,20.55,40503.82,2,36.4
2019-03-21,33.9,20.4,26.6,36.4,18.6,54,23,42,8.0,15.9,79,0.0,0.0,0.0,0.0,21.81,40999.95,2,31.8
2019-03-22,33.2,18.8,25.9,31.8,17.5,57,20,37,12.7,24.6,323,0.0,0.0,0.0,0.0,22.77,40985.6,0,29.0
2019-03-23,32.2,16.8,24.1,29.0,15.1,56,16,35,13.3,25.7,299,0.0,0.0,0.0,0.0,23.64,41226.82,1,32.8
2019-03-24,34.0,18.4,26.2,32.8,16.4,52,21,37,10.6,21.7,302,0.0,0.0,0.0,0.0,23.11,41213.02,0,35.2
2019-03-25,35.5,18.8,27.2,35.2,18.4,65,21,40,14.3,28.4,291,0.0,0.0,0.0,0.0,20.51,39667.48,3,31.7
2019-03-26,32.5,19.5,25.7,31.7,20.1,80,19,46,11.3,21.9,320,0.0,0.0,0.0,0.0,23.25,41441.5,3,32.4
2019-03-27,33.2,17.8,25.4,32.4,16.9,70,19,40,7.5,17.0,313,0.0,0.0,0.0,0.0,23.72,39640.63,3,35.4
2019-03-28,34.7,18.0,26.5,35.4,17.6,69,26,45,7.9,16.8,310,0.0,0.0,0.0,0.0,22.72,41160.18,3,38.2
2019-03-29,36.9,19.4,28.3,38.2,20.2,77,23,47,5.8,14.3,161,0.0,0.0,0.0,0.0,23.13,41403.06,2,40.7
2019-03-30,38.5,21.0,29.6,40.7,22.1,77,19,42,16.1,37.8,59,0.0,0.0,0.0,0.0,22.21,34563.01,3,39.6
2019-03-31,38.2,22.6,30.3,39.6,22.2,64,16,35,12.7,25.9,323,0.0,0.0,0.0,0.0,22.3,36000.0,3,34.1
2019-04-01,36.0,20.2,28.1,34.1,17.8,50,14,28,11.0,22.6,307,0.0,0.0,0.0,0.0,24.33,40087.3,1,34.6
2019-04-02,36.7,19.4,28.1,34.6,17.9,49,13,29,11.9,23.7,318,0.0,0.0,0.0,0.0,24.51,41866.52,0,37.7
2019-04-03,37.8,19.0,29.1,37.7,17.5,52,15,29,6.7,14.3,311,0.0,0.0,0.0,0.0,24.12,41598.98,0,39.9
2019-04-04,38.5,21.5,29.8,39.9,20.6,50,17,31,6.9,13.6,50,0.0,0.0,0.0,0.0,23.99,41843.78,3,40.8
2019-04-05,39.5,22.5,31.4,40.8,22.4,61,16,35,16.8,32.9,84,0.0,0.0,0.0,0.0,23.26,37829.57,3,40.5
2019-04-06,37.3,25.5,30.8,40.5,25.7,58,16,40,14.1,28.6,83,0.1,0.1,0.0,1.0,20.44,39600.0,51,39.9
2019-04-07,38.5,23.6,29.9,39.9,24.6,78,24,46,16.9,34.0,89,0.0,0.0,0.0,0.0,20.52,37217.96,3,39.4
2019-04-08,37.3,23.5,30.2,39.4,24.9,71,22,43,9.8,19.2,50,0.0,0.0,0.0,0.0,23.17,41028.82,1,40.8
2019-04-09,39.5,23.2,31.0,40.8,23.9,64,15,37,10.3,19.0,24,0.0,0.0,0.0,0.0,22.24,39404.76,3,40.8
2019-04-10,38.7,24.5,31.3,40.8,24.6,72,19,39,12.3,24.4,46,0.0,0.0,0.0,0.0,21.46,37508.74,3,41.4
2019-04-11,39.7,25.7,32.5,41.4,26.9,68,18,36,12.5,22.8,21,0.0,0.0,0.0,0.0,21.33,34090.89,3,41.5
2019-04-12,40.5,24.2,32.5,41.5,23.7,53,16,30,7.7,16.3,343,0.0,0.0,0.0,0.0,23.85,39600.0,3,41.6
2019-04-13,40.7,25.1,32.9,41.6,25.2,54,15,31,11.6,21.5,339,0.0,0.0,0.0,0.0,23.05,36856.62,3,41.8
2019-04-14,40.8,25.6,33.3,41.8,24.5,39,14,26,10.5,20.8,348,0.0,0.0,0.0,0.0,23.99,41220.46,2,41.6
2019-04-15,41.2,25.2,33.5,41.6,24.0,42,15,27,9.0,17.0,303,0.0,0.0,0.0,0.0,24.04,37044.61,3,32.4
2019-04-16,33.3,23.6,29.4,32.4,25.3,64,26,40,18.1,31.5,307,0.0,0.0,0.0,0.0,11.5,16878.26,3,30.3
2019-04-17,28.9,19.6,24.6,30.3,21.1,91,45,65,13.2,25.9,135,3.0,3.0,0.0,5.0,17.47,32400.0,61,33.9
2019-04-18,31.4,19.5,25.6,33.9,21.5,96,35,62,7.9,17.2,348,0.0,0.0,0.0,0.0,22.41,41213.35,1,35.0
2019-04-19,32.9,20.8,27.0,35.0,22.1,81,30,52,8.4,16.6,313,0.0,0.0,0.0,0.0,22.72,41406.84,1,36.1
2019-04-20,34.5,20.6,27.7,36.1,22.2,77,25,48,8.6,16.8,301,0.0,0.0,0.0,0.0,24.12,42096.0,1,35.9
2019-04-21,35.8,21.2,28.9,35.9,22.2,74,22,43,10.6,21.0,289,0.0,0.0,0.0,0.0,23.08,42013.41,1,38.3
2019-04-22,37.8,22.0,30.3,38.3,22.5,63,19,38,9.8,20.6,265,0.0,0.0,0.0,0.0,21.88,41932.84,1,40.2
2019-04-23,39.7,22.1,31.4,40.2,23.0,69,16,38,10.1,19.7,41,0.0,0.0,0.0,0.0,23.85,41368.27,1,43.4
2019-04-24,40.0,25.9,32.7,43.4,27.1,67,21,43,10.2,21.5,70,0.0,0.0,0.0,0.0,23.23,40450.21,2,43.8
2019-04-25,41.0,27.2,33.9,43.8,28.7,62,21,39,7.5,15.7,61,0.0,0.0,0.0,0.0,23.1,41964.41,2,42.8
2019-04-26,42.8,26.0,34.7,42.8,27.3,58,12,31,15.0,28.2,299,0.0,0.0,0.0,0.0,23.11,41658.45,1,39.5
2019-04-27,41.7,27.2,34.7,39.5,26.8,40,12,23,14.1,26.6,315,0.0,0.0,0.0,0.0,25.06,42051.28,0,40.7
2019-04-28,42.0,26.6,34.2,40.7,26.0,40,13,24,13.3,25.7,302,0.0,0.0,0.0,0.0,25.22,42242.21,0,41.7
2019-04-29,41.8,24.2,33.6,41.7,23.3,48,11,24,7.0,13.2,321,0.0,0.0,0.0,0.0,25.29,42172.43,0,43.5
2019-04-30,43.2,24.9,34.2,43.5,24.0,43,11,25,6.9,14.3,140,0.0,0.0,0.0,0.0,24.96,41882.61,1,42.5
2019-05-01,42.9,25.6,34.2,42.5,25.6,46,11,24,12.2,21.9,260,0.0,0.0,0.0,0.0,25.12,42301.36,0,42.4
2019-05-02,41.6,26.8,34.3,42.4,25.0,45,12,25,14.3,27.1,72,0.0,0.0,0.0,0.0,23.87,41707.23,1,42.5
2019-05-03,40.2,26.5,33.4,42.5,26.4,54,22,39,16.5,30.4,49,0.0,0.0,0.0,0.0,23.15,39781.11,3,38.9
2019-05-04,38.5,27.3,32.7,38.9,29.0,68,18,42,7.7,17.7,4,0.0,0.0,0.0,0.0,21.09,40947.59,2,37.9
2019-05-05,39.8,24.8,32.5,37.9,24.1,44,10,23,12.5,24.6,301,0.0,0.0,0.0,0.0,23.02,40045.98,3,38.6
2019-05-06,42.0,25.4,33.7,38.6,22.8,28,8,17,14.2,27.5,276,0.0,0.0,0.0,0.0,25.46,42256.62,0,38.8
2019-05-07,42.2,24.5,33.2,38.8,22.4,33,10,20,16.4,31.3,280,0.0,0.0,0.0,0.0,25.27,42199.28,0,40.1
2019-05-08,43.2,27.9,35.3,40.1,24.9,25,9,18,15.5,29.3,284,0.0,0.0,0.0,0.0,25.12,42143.46,0,40.6
2019-05-09,42.6,29.6,35.6,40.6,25.9,25,11,18,13.9,27.3,278,0.0,0.0,0.0,0.0,24.85,41493.61,3,40.3
2019-05-10,42.2,29.5,35.1,40.3,25.6,30,11,19,11.4,23.0,287,0.0,0.0,0.0,0.0,24.03,41840.14,3,40.6
2019-05-11,40.8,28.5,34.6,40.6,26.8,32,15,24,13.4,27.1,252,0.0,0.0,0.0,0.0,22.54,40516.88,2,39.2
2019-05-12,39.7,27.2,33.6,39.2,25.9,38,17,27,15.0,28.9,302,0.0,0.0,0.0,0.0,21.34,40443.62,3,40.5
2019-05-13,39.8,25.8,33.5,40.5,26.2,48,17,30,11.9,20.6,280,0.0,0.0,0.0,0.0,21.82,39685.1,3,40.2
2019-05-14,38.7,27.8,32.8,40.2,28.3,47,22,34,10.4,20.1,311,0.0,0.0,0.0,0.0,22.56,39529.19,2,41.6
2019-05-15,40.2,26.2,33.1,41.6,28.2,62,20,36,10.8,21.0,342,0.0,0.0,0.0,0.0,22.73,40080.68,2,42.5
2019-05-16,39.8,26.8,33.4,42.5,27.4,53,19,35,9.3,15.4,346,0.0,0.0,0.0,0.0,22.67,39562.14,2,40.8
2019-05-17,39.7,26.4,33.5,40.8,28.3,57,20,35,13.9,26.2,320,0.0,0.0,0.0,0.0,19.52,40937.8,2,36.7
2019-05-18,37.1,27.2,32.4,36.7,27.3,50,25,36,14.1,27.5,290,0.0,0.0,0.0,0.0,24.18,41063.81,0,39.0
2019-05-19,39.0,26.2,32.8,39.0,27.7,59,19,36,9.4,20.4,309,0.0,0.0,0.0,0.0,24.25,41249.99,0,40.3
2019-05-20,40.7,25.9,33.8,40.3,25.9,47,14,28,10.6,19.9,329,0.0,0.0,0.0,0.0,24.85,41787.05,0,42.8
2019-05-21,42.2,27.0,35.3,42.8,26.2,42,17,25,9.2,18.6,322,0.0,0.0,0.0,0.0,23.28,40795.46,2,43.4
2019-05-22,41.0,29.8,35.1,43.4,29.7,40,22,30,12.3,24.4,9,0.0,0.0,0.0,0.0,20.07,39974.16,3,43.8
2019-05-23,42.3,29.8,36.2,43.8,31.5,45,19,29,11.9,26.2,330,0.0,0.0,0.0,0.0,19.74,38307.01,3,44.6
2019-05-24,42.5,29.8,36.6,44.6,30.9,41,20,29,11.0,22.4,333,0.0,0.0,0.0,0.0,21.52,38502.98,2,39.2
2019-05-25,40.3,30.3,35.1,39.2,30.9,44,16,30,14.1,27.7,318,0.0,0.0,0.0,0.0,24.43,41470.43,1,40.5
2019-05-26,41.8,27.6,35.3,40.5,27.6,44,15,26,13.7,27.3,309,0.0,0.0,0.0,0.0,24.8,41818.05,0,42.7
2019-05-27,43.0,27.5,35.7,42.7,26.8,38,13,24,9.2,19.7,306,0.0,0.0,0.0,0.0,23.48,41830.84,1,44.0
2019-05-28,43.2,30.5,36.5,44.0,29.0,35,12,21,10.4,21.0,309,0.0,0.0,0.0,0.0,23.7,42116.25,1,43.3
2019-05-29,44.0,27.6,36.1,43.3,26.7,36,11,22,10.8,22.1,301,0.0,0.0,0.0,0.0,25.17,42235.6,0,43.6
2019-05-30,44.8,27.2,36.4,43.6,26.4,43,10,21,13.4,26.6,273,0.0,0.0,0.0,0.0,24.33,42193.23,1,45.9
2019-05-31,45.0,28.8,36.7,45.9,27.7,45,11,23,9.6,17.9,330,0.0,0.0,0.0,0.0,24.16,41833.18,2,47.3
2019-06-01,44.3,30.4,36.9,47.3,33.8,58,15,36,10.7,21.5,66,0.0,0.0,0.0,0.0,23.58,40909.36,1,45.3
2019-06-02,44.7,31.4,37.6,45.3,33.3,52,14,35,11.2,20.4,92,0.0,0.0,0.0,0.0,21.44,41292.66,2,44.8
2019-06-03,42.3,30.5,36.2,44.8,33.4,60,24,41,13.0,25.3,81,0.0,0.0,0.0,0.0,24.39,42047.09,0,45.5
2019-06-04,42.0,30.2,36.3,45.5,32.0,52,26,39,10.6,21.9,75,0.0,0.0,0.0,0.0,24.38,42016.27,3,47.8
2019-06-05,43.5,31.0,37.3,47.8,34.0,53,20,37,10.7,21.3,56,0.0,0.0,0.0,0.0,22.87,40585.19,3,47.5
2019-06-06,42.7,32.2,37.7,47.5,35.8,57,20,38,11.5,19.9,90,0.0,0.0,0.0,0.0,21.03,41315.72,2,44.9
2019-06-07,41.3,30.8,36.3,44.9,33.1,58,21,39,10.1,19.5,83,0.0,0.0,0.0,0.0,23.11,41569.12,1,44.9
2019-06-08,41.8,29.9,35.8,44.9,32.7,59,19,37,8.1,18.8,40,0.0,0.0,0.0,0.0,22.2,41699.2,1,45.2
2019-06-09,44.3,28.8,37.0,45.2,29.8,46,12,27,8.9,18.1,36,0.0,0.0,0.0,0.0,23.63,42410.98,1,45.7
2019-06-10,45.8,28.8,37.6,45.7,29.5,46,11,25,8.2,17.7,289,0.0,0.0,0.0,0.0,25.17,42689.55,0,48.4
2019-06-11,44.5,30.5,37.6,48.4,33.3,62,14,35,8.8,14.8,82,0.0,0.0,0.0,0.0,23.89,42305.23,1,43.2
2019-06-12,39.4,31.5,35.3,43.2,36.1,62,36,48,9.9,17.0,72,0.0,0.0,0.0,0.0,10.08,14321.32,3,41.3
2019-06-13,37.2,28.4,33.4,41.3,33.8,79,41,55,8.7,18.8,315,1.0,1.0,0.0,2.0,14.5,22736.85,53,43.0
2019-06-14,40.3,28.6,34.7,43.0,32.8,73,27,47,9.7,20.8,264,0.0,0.0,0.0,0.0,22.44,41824.87,1,43.9
2019-06-15,42.5,31.6,37.1,43.9,34.1,56,20,37,12.5,36.5,254,0.0,0.0,0.0,0.0,22.06,40869.3,3,42.2
2019-06-16,40.5,30.9,35.4,42.2,33.9,61,30,44,17.8,30.9,274,0.2,0.2,0.0,1.0,20.99,39990.92,51,40.3
2019-06-17,38.4,28.9,33.2,40.3,32.8,77,36,55,17.0,33.3,270,0.4,0.4,0.0,2.0,19.99,39313.32,51,40.3
2019-06-18,37.0,28.3,32.1,40.3,31.8,74,40,56,10.9,23.0,283,0.0,0.0,0.0,0.0,20.99,40641.57,3,33.4
2019-06-19,29.5,26.0,27.4,33.4,30.4,89,62,76,6.7,24.6,355,11.5,11.5,0.0,13.0,8.5,5707.67,63,37.5
2019-06-20,32.7,25.0,29.0,37.5,29.9,94,52,72,9.2,19.2,354,1.3,1.3,0.0,10.0,18.74,38964.38,51,41.5
2019-06-21,36.3,26.8,31.9,41.5,31.2,78,43,59,6.1,13.9,2,0.0,0.0,0.0,0.0,21.33,37669.07,3,41.9
2019-06-22,35.8,29.2,32.1,41.9,32.5,72,54,63,11.3,21.0,73,2.4,2.4,0.0,3.0,21.23,39640.95,61,39.2
2019-06-23,34.2,27.2,30.5,39.2,32.6,87,56,71,9.2,19.5,63,1.4,1.4,0.0,8.0,18.86,39615.62,51,41.5
2019-06-24,35.4,28.5,31.6,41.5,34.2,87,54,72,7.2,17.0,75,6.1,6.1,0.0,6.0,19.07,40171.51,63,43.5
2019-06-25,37.5,29.1,33.5,43.5,35.7,84,46,63,5.9,17.7,277,2.5,2.5,0.0,2.0,21.99,42115.9,61,42.3
2019-06-26,37.3,29.6,33.6,42.3,34.4,77,47,62,10.8,21.7,256,1.0,1.0,0.0,2.0,19.26,41695.45,53,44.6
2019-06-27,40.8,29.0,35.1,44.6,34.6,81,27,53,10.8,21.3,257,1.2,1.2,0.0,2.0,22.07,38771.63,55,44.1
2019-06-28,40.7,30.8,35.5,44.1,35.2,67,25,45,10.1,20.4,274,0.0,0.0,0.0,0.0,22.6,42329.82,3,43.7
2019-06-29,42.0,31.2,36.1,43.7,34.5,61,22,42,10.3,21.5,290,0.0,0.0,0.0,0.0,22.53,42720.05,3,45.3
2019-06-30,42.0,31.8,36.3,45.3,34.2,56,26,42,10.7,21.9,269,0.0,0.0,0.0,0.0,22.72,41771.72,3,44.1
2019-07-01,39.0,29.8,34.6,44.1,34.0,74,39,53,9.4,21.3,329,0.0,0.0,0.0,0.0,21.18,40500.35,3,42.7
2019-07-02,37.3,30.3,32.5,42.7,34.7,78,48,67,11.7,23.0,67,3.7,3.7,0.0,4.0,18.28,35412.86,61,38.9
2019-07-03,33.9,27.9,30.5,38.9,33.5,89,56,75,13.1,26.8,65,16.0,16.0,0.0,18.0,15.25,22216.27,63,40.4
2019-07-04,35.7,28.0,31.6,40.4,33.0,87,50,70,10.6,23.3,59,11.3,11.3,0.0,14.0,19.8,37605.27,63,42.7
2019-07-05,36.0,27.5,30.8,42.7,33.5,94,53,78,7.8,18.1,16,9.7,9.7,0.0,11.0,18.87,37324.37,63,39.4
